Grupo de edad;Comunidad autónoma;Sexo;Nivel de formación;periodo;Total
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2013;50,47
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2012;52,86
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2011;49,51
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2010;60,75
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2009;62,02
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2008;55,41
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2007;54,52
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2006;51,33
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2005;48,89
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2004;..
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2003;..
25 - 64 años;- Melilla;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2002;..
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2023;23,92
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2022;20,50
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2021;19,41
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2020;23,83
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2019;21,63
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2018;22,32
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2017;24,74
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2016;22,84
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2015;20,10
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2014;24,09
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2013;23,30
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2012;22,31
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2011;23,42
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2010;16,39
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2009;11,42
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2008;20,60
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2007;22,69
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2006;20,84
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2005;22,97
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2004;..
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2003;..
25 - 64 años;- Melilla;AMBOS SEXOS;2ª etapa E. Secundaria;2002;..
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2023;32,83
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2022;33,97
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2021;34,45
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2020;34,30
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2019;30,56
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2018;29,86
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2017;28,55
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2016;26,93
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2015;27,97
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2014;28,84
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2013;26,23
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2012;24,83
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2011;27,07
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2010;22,87
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2009;26,56
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2008;23,99
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2007;22,79
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2006;27,82
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2005;28,14
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2004;..
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2003;..
25 - 64 años;- Melilla;AMBOS SEXOS;E. Superior;2002;..
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;44,44
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;44,07
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;43,64
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;39,36
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;45,58
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;46,29
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2017;45,78
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2016;48,56
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2015;50,57
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2014;44,17
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2013;45,34
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2012;43,49
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2011;44,27
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2010;59,55
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2009;63,68
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2008;51,45
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2007;51,13
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2006;47,44
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2005;42,66
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2004;..
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2003;..
25 - 64 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2002;..
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2023;24,48
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2022;24,22
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2021;23,21
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2020;28,97
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2019;26,72
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2018;26,73
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2017;26,49
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2016;24,08
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2015;18,69
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2014;23,63
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2013;27,87
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2012;30,58
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2011;24,75
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2010;17,02
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2009;10,59
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2008;22,64
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2007;25,27
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2006;20,76
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2005;25,36
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2004;..
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2003;..
25 - 64 años;- Melilla;Hombres;2ª etapa E. Secundaria;2002;..
25 - 64 años;- Melilla;Hombres;E. Superior;2023;31,09
25 - 64 años;- Melilla;Hombres;E. Superior;2022;31,71
25 - 64 años;- Melilla;Hombres;E. Superior;2021;33,15
25 - 64 años;- Melilla;Hombres;E. Superior;2020;31,68
25 - 64 años;- Melilla;Hombres;E. Superior;2019;27,70
25 - 64 años;- Melilla;Hombres;E. Superior;2018;26,98
25 - 64 años;- Melilla;Hombres;E. Superior;2017;27,73
25 - 64 años;- Melilla;Hombres;E. Superior;2016;27,37
25 - 64 años;- Melilla;Hombres;E. Superior;2015;30,74
25 - 64 años;- Melilla;Hombres;E. Superior;2014;32,21
25 - 64 años;- Melilla;Hombres;E. Superior;2013;26,79
25 - 64 años;- Melilla;Hombres;E. Superior;2012;25,93
25 - 64 años;- Melilla;Hombres;E. Superior;2011;30,98
25 - 64 años;- Melilla;Hombres;E. Superior;2010;23,43
25 - 64 años;- Melilla;Hombres;E. Superior;2009;25,72
25 - 64 años;- Melilla;Hombres;E. Superior;2008;25,90
25 - 64 años;- Melilla;Hombres;E. Superior;2007;23,60
25 - 64 años;- Melilla;Hombres;E. Superior;2006;31,80
25 - 64 años;- Melilla;Hombres;E. Superior;2005;31,98
25 - 64 años;- Melilla;Hombres;E. Superior;2004;..
25 - 64 años;- Melilla;Hombres;E. Superior;2003;..
25 - 64 años;- Melilla;Hombres;E. Superior;2002;..
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;42,10
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;46,88
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;48,77
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;44,50
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;50,08
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;49,51
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2017;47,69
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2016;51,93
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2015;53,33
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2014;49,95
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2013;55,80
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2012;63,30
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2011;54,98
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2010;62,00
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2009;60,32
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2008;59,56
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2007;58,20
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2006;55,17
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2005;54,58
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2004;..
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2003;..
25 - 64 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2002;..
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2023;23,38
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2022;17,05
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2021;15,40
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2020;18,46
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2019;16,46
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2018;17,43
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2017;22,88
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2016;21,59
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2015;21,53
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2014;24,54
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2013;18,56
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2012;13,09
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2011;22,03
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2010;15,73
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2009;12,27
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2008;18,46
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2007;19,88
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2006;20,92
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2005;20,79
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2004;..
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2003;..
25 - 64 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2002;..
25 - 64 años;- Melilla;Mujeres;E. Superior;2023;34,52
25 - 64 años;- Melilla;Mujeres;E. Superior;2022;36,07
25 - 64 años;- Melilla;Mujeres;E. Superior;2021;35,83
25 - 64 años;- Melilla;Mujeres;E. Superior;2020;37,04
25 - 64 años;- Melilla;Mujeres;E. Superior;2019;33,46
25 - 64 años;- Melilla;Mujeres;E. Superior;2018;33,06
25 - 64 años;- Melilla;Mujeres;E. Superior;2017;29,43
25 - 64 años;- Melilla;Mujeres;E. Superior;2016;26,48
25 - 64 años;- Melilla;Mujeres;E. Superior;2015;25,14
25 - 64 años;- Melilla;Mujeres;E. Superior;2014;25,51
25 - 64 años;- Melilla;Mujeres;E. Superior;2013;25,64
25 - 64 años;- Melilla;Mujeres;E. Superior;2012;23,61
25 - 64 años;- Melilla;Mujeres;E. Superior;2011;22,99
25 - 64 años;- Melilla;Mujeres;E. Superior;2010;22,28
25 - 64 años;- Melilla;Mujeres;E. Superior;2009;27,41
25 - 64 años;- Melilla;Mujeres;E. Superior;2008;21,98
25 - 64 años;- Melilla;Mujeres;E. Superior;2007;21,91
25 - 64 años;- Melilla;Mujeres;E. Superior;2006;23,90
25 - 64 años;- Melilla;Mujeres;E. Superior;2005;24,63
25 - 64 años;- Melilla;Mujeres;E. Superior;2004;..
25 - 64 años;- Melilla;Mujeres;E. Superior;2003;..
25 - 64 años;- Melilla;Mujeres;E. Superior;2002;..
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2023;25,73
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2022;26,90
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2021;27,97
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2020;28,35
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2019;30,15
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2018;32,32
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2017;33,78
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2016;34,73
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2015;34,40
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2014;34,41
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2013;35,25
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2012;35,12
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2011;34,56
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2010;34,67
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2009;35,36
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2008;34,25
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2007;34,60
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2006;35,21
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2005;35,54
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2004;37,71
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2003;39,04
25 - 34 años;TOTAL;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2002;40,30
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2023;22,27
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2022;22,87
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2021;23,50
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2020;24,27
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2019;23,34
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2018;23,42
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2017;23,58
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2016;24,29
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2015;24,64
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2014;24,11
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2013;23,66
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2012;24,49
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2011;25,13
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2010;25,02
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2009;25,18
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2008;25,70
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2007;25,38
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2006;24,46
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2005;23,76
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2004;23,29
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2003;23,05
25 - 34 años;TOTAL;AMBOS SEXOS;2ª etapa E. Secundaria;2002;22,21
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2023;52,00
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2022;50,22
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2021;48,52
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2020;47,38
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2019;46,51
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2018;44,26
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2017;42,64
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2016;40,98
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2015;40,96
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2014;41,48
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2013;41,09
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2012;40,39
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2011;40,31
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2010;40,31
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2009;39,46
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2008;40,05
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2007;40,03
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2006;40,33
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2005;40,70
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2004;39,00
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2003;37,90
25 - 34 años;TOTAL;AMBOS SEXOS;E. Superior;2002;37,48
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;30,07
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;32,18
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;33,29
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;33,77
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;35,51
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;37,91
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2017;39,36
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2016;40,64
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2015;40,24
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2014;40,01
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2013;41,31
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2012;41,07
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2011;40,26
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2010;40,20
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2009;40,69
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2008;39,11
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2007;39,59
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2006;40,63
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2005;40,76
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2004;42,23
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2003;42,98
25 - 34 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2002;44,30
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2023;23,79
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2022;24,07
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2021;23,86
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2020;24,98
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2019;23,91
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2018;23,70
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2017;24,18
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2016;24,40
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2015;24,86
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2014;24,56
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2013;23,02
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2012;24,04
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2011;24,58
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2010;25,26
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2009;25,21
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2008;25,86
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2007;25,46
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2006;24,16
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2005;23,52
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2004;23,19
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2003;23,00
25 - 34 años;TOTAL;Hombres;2ª etapa E. Secundaria;2002;22,17
25 - 34 años;TOTAL;Hombres;E. Superior;2023;46,14
25 - 34 años;TOTAL;Hombres;E. Superior;2022;43,75
25 - 34 años;TOTAL;Hombres;E. Superior;2021;42,85
25 - 34 años;TOTAL;Hombres;E. Superior;2020;41,25
25 - 34 años;TOTAL;Hombres;E. Superior;2019;40,58
25 - 34 años;TOTAL;Hombres;E. Superior;2018;38,39
25 - 34 años;TOTAL;Hombres;E. Superior;2017;36,46
25 - 34 años;TOTAL;Hombres;E. Superior;2016;34,96
25 - 34 años;TOTAL;Hombres;E. Superior;2015;34,90
25 - 34 años;TOTAL;Hombres;E. Superior;2014;35,43
25 - 34 años;TOTAL;Hombres;E. Superior;2013;35,68
25 - 34 años;TOTAL;Hombres;E. Superior;2012;34,88
25 - 34 años;TOTAL;Hombres;E. Superior;2011;35,15
25 - 34 años;TOTAL;Hombres;E. Superior;2010;34,54
25 - 34 años;TOTAL;Hombres;E. Superior;2009;34,10
25 - 34 años;TOTAL;Hombres;E. Superior;2008;35,02
25 - 34 años;TOTAL;Hombres;E. Superior;2007;34,96
25 - 34 años;TOTAL;Hombres;E. Superior;2006;35,21
25 - 34 años;TOTAL;Hombres;E. Superior;2005;35,71
25 - 34 años;TOTAL;Hombres;E. Superior;2004;34,58
25 - 34 años;TOTAL;Hombres;E. Superior;2003;34,02
25 - 34 años;TOTAL;Hombres;E. Superior;2002;33,53
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;21,28
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;21,52
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;22,57
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;22,90
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;24,79
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;26,74
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2017;28,23
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2016;28,87
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2015;28,58
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2014;28,81
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2013;29,15
25 - 34 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2012;29,04
